Year,Session,Docket,Negative,Neutral,Positive,Compound
2005,546,04-373,0.0394,0.7712,0.1894,0.41068
2005,546,04-631,0.02528089887640449,0.9203932584269662,0.031842696629213484,0.013617977528089893
2005,546,04-698,0.06338235294117647,0.8650294117647059,0.07155882352941176,0.043041176470588235
2005,546,04-712,0.031063492063492057,0.8666507936507937,0.07055555555555557,0.08964126984126984
2005,546,04-759,0.022472222222222223,0.9120555555555554,0.06544444444444446,0.09323055555555554
2005,546,04-8384,0.037474358974358975,0.8323205128205129,0.04051282051282052,0.0046243589743589705
2005,546,04-881,0.036,0.7415,0.07242499999999999,0.08364000000000002
2005,546,04-9949,0.03799242424242424,0.9109772727272727,0.0510378787878788,0.024399242424242427
2005,546,05-101,0.08662886597938146,0.7916597938144333,0.04952577319587629,-0.1507226804123711
2006,546,04-1084,0.05263736263736262,0.7966153846153845,0.08480219780219782,0.07063956043956045
2006,546,04-1095,0.04097333333333334,0.7706666666666666,0.08170666666666668,0.13154533333333332
2006,546,04-1144,0.03276086956521739,0.9387608695652175,0.028478260869565224,-0.025689130434782607
2006,546,04-1186,0.01548611111111111,0.9137916666666668,0.04293055555555555,0.0712375
2006,546,04-1203,0.06309375,0.86521875,0.0716875,-0.043696874999999996
2006,546,04-1264,0.03241935483870968,0.8856774193548387,0.08193548387096775,0.13077096774193547
2006,546,04-1332,0.03986567164179105,0.8108656716417912,0.0596865671641791,0.04031641791044776
2006,546,04-1581,0.052513513513513514,0.8944864864864865,0.05294594594594594,0.09936486486486487
2006,546,04-52,0.06262500000000001,0.8735750000000001,0.063775,-0.034185
2006,546,04-593,0.041823529411764704,0.7856764705882352,0.05488235294117646,0.029973529411764704
2006,546,04-597,0.02804444444444444,0.9046444444444445,0.06726666666666668,0.06443555555555555
2006,546,04-623,0.03658415841584158,0.8870792079207923,0.05652475247524754,0.007965346534653467
2006,546,04-721,0.03418518518518519,0.847537037037037,0.04418518518518519,0.04275370370370372
2006,546,04-848,0.061441860465116266,0.8416279069767442,0.05037209302325582,-0.05788372093023254
2006,546,04-885,0.018901639344262297,0.9449344262295082,0.036180327868852453,0.04244262295081968
2006,546,04-905,0.04014772727272727,0.8803409090909092,0.056795454545454545,0.0869568181818182
2006,546,04-928,0.0693,0.78938,0.06135999999999999,0.01599
2006,546,04-944,0.02597058823529412,0.8329117647058824,0.05288235294117647,0.07574264705882353
2006,546,04-980,0.07926190476190477,0.8245000000000001,0.048595238095238094,-0.14145952380952384
2006,546,05-379,0.024363636363636358,0.9294393939393941,0.046181818181818185,0.08509545454545456
2006,546,05-555,0.02735820895522388,0.8979626865671645,0.029880597014925375,0.014973880597014926
2006,547,04-1034,0.0442929292929293,0.7881717171717173,0.05646464646464646,0.10306969696969696
2006,547,04-1067,0.04091379310344827,0.8937586206896552,0.06525862068965517,0.05427413793103448
2006,547,04-1131,0.024564102564102568,0.861948717948718,0.062230769230769235,0.09143589743589743
2006,547,04-1152,0.03485714285714286,0.9058714285714284,0.059271428571428586,0.08123571428571424
2006,547,04-1244,0.0783972602739726,0.78213698630137,0.05726027397260275,-0.13846164383561646
2006,547,04-1324,0.04254098360655737,0.8967213114754098,0.060672131147540984,0.029611475409836076
2006,547,04-1327,0.08017948717948717,0.836076923076923,0.08371794871794871,-0.05294871794871795
2006,547,04-1329,0.03769047619047619,0.9129047619047617,0.049357142857142856,0.11836190476190478
2006,547,04-1371,0.04829787234042552,0.9022340425531914,0.04946808510638298,-0.04190212765957447
2006,547,04-1414,0.04619444444444445,0.9036388888888889,0.05013888888888889,-0.022141666666666664
2006,547,04-1477,0.030179104477611945,0.9032238805970147,0.06656716417910448,0.09095820895522388
2006,547,04-1495,0.073,0.8827674418604651,0.04416279069767442,-0.13247674418604646
2006,547,04-1506,0.03806422018348625,0.6381926605504588,0.04855045871559634,0.04077889908256879
2006,547,04-1527,0.030090909090909092,0.8546000000000002,0.04256363636363636,0.04787090909090909
2006,547,04-1544,0.031055555555555562,0.8699126984126988,0.05142857142857144,0.05816507936507936
2006,547,04-1618,0.016735849056603774,0.8683207547169811,0.03947169811320755,0.06308301886792453
2006,547,04-1704,0.030828828828828835,0.8594234234234236,0.05566666666666666,0.06832522522522523
2006,547,04-433,0.0669230769230769,0.8455641025641026,0.08748717948717949,-0.02515384615384617
2006,547,04-473,0.032246575342465764,0.9137123287671232,0.054027397260273974,0.05299178082191782
2006,547,04-805,0.03325714285714285,0.8508571428571428,0.058657142857142866,0.06575428571428572
2006,547,04-9728,0.046250000000000006,0.836826923076923,0.0785,0.0118576923076923
2006,547,05-130,0.05477777777777777,0.8676666666666667,0.0775925925925926,0.04263333333333335
2006,547,05-260,0.024436619718309856,0.7906197183098591,0.07226760563380281,0.11906338028169017
2006,547,05-465,0.029999999999999995,0.8125555555555555,0.15733333333333333,0.401
2006,547,05-502,0.085175,0.8695999999999999,0.045275,-0.16745749999999998
2006,547,05-5224,0.07015789473684209,0.8711842105263159,0.03236842105263158,-0.055618421052631574
2006,547,05-552,0.025829268292682932,0.8805243902439026,0.032670731707317074,-0.016306097560975605
2006,547,05-5992,0.05191463414634147,0.8412682926829268,0.05804878048780489,0.011497560975609751
2006,547,05-6997,0.04459183673469387,0.8912448979591834,0.06414285714285715,0.07286938775510203
2006,547,05-8400,0.02841176470588235,0.6972941176470587,0.03899999999999999,0.07357647058823528
2006,548,04-1170,0.07175862068965518,0.8762586206896552,0.052,-0.09099137931034479
2006,548,04-1376,0.030235294117647058,0.8054411764705882,0.04666176470588235,0.03073823529411765
2006,548,04-1528,0.04800000000000001,0.8853138686131387,0.05208759124087592,0.017163503649635044
2006,548,04-1739,0.06489655172413793,0.8083563218390806,0.05780459770114942,-0.03735402298850575
2006,548,04-607,0.045285714285714276,0.7648571428571429,0.1898571428571429,0.4353285714285714
2006,548,05-18,0.016203389830508477,0.936186440677966,0.047610169491525425,0.110635593220339
2006,548,05-184,0.058716157205240156,0.7581965065502181,0.0346288209606987,-0.07982751091703054
2006,548,05-204,0.041470000000000014,0.847965,0.050585000000000005,0.06560300000000004
2006,548,05-259,0.07366153846153846,0.8701999999999999,0.05613846153846153,-0.07249230769230769
2006,548,05-352,0.07988888888888888,0.7988444444444445,0.032444444444444435,-0.13092222222222222
2006,548,05-416,0.08560377358490566,0.8735471698113207,0.04086792452830189,-0.12125849056603775
2006,548,05-5966,0.0841923076923077,0.8681923076923077,0.04763076923076922,-0.16434769230769236
2006,548,05-7053,0.0791860465116279,0.8629767441860466,0.05797674418604651,-0.11609767441860462
2006,548,05-83,0.08609615384615385,0.7937115384615385,0.04334615384615385,-0.17211153846153848
2006,549,05-493,0.06274509803921569,0.897705882352941,0.039549019607843135,-0.08591764705882354
2006,549,05-547,0.13940384615384616,0.7135384615384617,0.03167307692307692,-0.35532115384615387
2006,549,05-669,0.035960000000000006,0.8166266666666666,0.04076,-0.0024359999999999885
2006,549,05-7664,0.03283333333333333,0.7736666666666667,0.1935,0.4746333333333333
2006,549,05-785,0.04191176470588235,0.8468235294117649,0.052441176470588234,0.004694117647058813
2007,549,05-1120,0.028629139072847684,0.7390264900662253,0.03362913907284768,0.02246026490066225
2007,549,05-1240,0.05489743589743591,0.8559743589743588,0.037871794871794866,-0.09942051282051284
2007,549,05-1256,0.11136538461538462,0.7914807692307693,0.0586923076923077,-0.17741923076923072
2007,549,05-1272,0.03188405797101449,0.8572463768115943,0.052927536231884065,0.03818550724637682
2007,549,05-1429,0.04186206896551724,0.9066724137931033,0.051465517241379315,0.037062068965517246
2007,549,05-1629,0.06739622641509432,0.8187169811320754,0.03845283018867924,-0.10797358490566038
2007,549,05-381,0.04567391304347826,0.9041086956521739,0.0502608695652174,-0.020226086956521734
2007,549,05-593,0.014367187500000003,0.8050078125000001,0.032203125,0.039489062500000005
2007,549,05-595,0.05458181818181818,0.8730181818181819,0.036,-0.08064545454545453
2007,549,05-608,0.0691111111111111,0.8504999999999999,0.08041666666666664,0.005855555555555541
2007,549,05-6551,0.06068316831683168,0.853207920792079,0.046485148514851485,-0.05884752475247524
2007,549,05-7058,0.1292307692307692,0.7994153846153847,0.04055384615384615,-0.24676461538461544
2007,549,05-746,0.046769230769230764,0.9023076923076923,0.05094871794871795,-0.007176923076923067
2007,549,05-848,0.022671874999999998,0.856953125,0.05784375000000001,0.09472968750000002
2007,549,05-8820,0.03926,0.9248400000000001,0.03592000000000001,0.012770000000000012
2007,549,05-9222,0.06813461538461542,0.8780833333333333,0.04094871794871795,-0.0829903846153846
2007,549,05-996,0.05164285714285715,0.87225,0.07607142857142857,-0.01920714285714286
2007,549,05-998,0.040617647058823536,0.7775,0.06423529411764706,0.007982352941176466
2007,549,06-102,0.0447948717948718,0.7868846153846153,0.04012820512820513,0.006152564102564105
2007,549,06-116,0.053268292682926814,0.8681951219512196,0.0784878048780488,0.08561707317073172
2007,549,06-641,0.03412068965517242,0.8954482758620691,0.03594827586206896,-0.0007991379310344806
2007,550,04-1350,0.03265492957746479,0.8872535211267606,0.051894366197183094,0.04250140845070423
2007,550,05-1056,0.02119047619047619,0.7944857142857144,0.05099047619047618,0.08081809523809523
2007,550,05-1074,0.05638,0.9050599999999999,0.03856,-0.058008000000000004
2007,550,05-1126,0.05626829268292684,0.8147195121951222,0.05581707317073171,-0.012252439024390256
2007,550,05-1342,0.02809782608695652,0.877576086956522,0.03997826086956522,0.058056521739130444
2007,550,05-1345,0.049098360655737715,0.8781967213114754,0.07268852459016392,0.0492032786885246
2007,550,05-1508,0.02409375,0.8468749999999999,0.035234375000000005,0.004934375000000003
2007,550,05-1541,0.01789655172413793,0.8767241379310345,0.1053793103448276,0.25420000000000004
2007,550,05-1575,0.0518421052631579,0.8864736842105265,0.06171929824561404,0.04022105263157896
2007,550,05-1631,0.047999999999999994,0.9027441860465117,0.04925581395348837,-0.03159767441860466
2007,550,05-380,0.06311764705882353,0.8250470588235291,0.041247058823529414,-0.049795294117647056
2007,550,05-705,0.03295555555555556,0.9113555555555558,0.05571111111111112,0.021640000000000006
2007,550,05-9264,0.0752935779816514,0.7232201834862384,0.036385321100917425,-0.14356422018348622
2007,550,05-983,0.0264125,0.8191375000000001,0.054425,0.10715000000000001
2007,550,06-313,0.05215686274509802,0.885686274509804,0.062176470588235284,0.008125490196078436
2007,550,06-376,0.028076923076923076,0.7725128205128206,0.07120512820512821,0.0911
2007,550,06-605,0.07588095238095238,0.8809126984126984,0.043238095238095235,-0.05873253968253971
2007,550,06-618,0.027137931034482757,0.659448275862069,0.03751724137931035,-0.029210344827586207
2007,551,05-1157,0.07168421052631578,0.8566491228070174,0.0716842105263158,0.04660877192982456
2007,551,05-1284,0.03945901639344263,0.8555573770491803,0.03939344262295081,0.005927868852459017
2007,551,05-1448,0.029274509803921572,0.6760980392156861,0.05933333333333335,0.10690000000000002
2007,551,05-1589,0.07950793650793651,0.8801111111111111,0.040380952380952385,-0.006512698412698413
2007,551,05-85,0.02807142857142857,0.9368035714285717,0.03508928571428572,0.007901785714285719
2007,551,05-908,0.06416788321167882,0.8786204379562044,0.057204379562043786,0.0531948905109489
2007,551,06-134,0.024704545454545458,0.8862727272727273,0.043568181818181825,0.08123636363636365
2007,551,06-157,0.036284768211920525,0.9000596026490068,0.03713245033112584,0.008155629139072848
2007,551,06-219,0.06802197802197804,0.8364065934065933,0.051593406593406596,-0.06592087912087913
2007,551,06-278,0.06452000000000001,0.8072533333333333,0.04822666666666667,-0.012498666666666663
2007,551,06-340,0.02076470588235294,0.876843137254902,0.0435686274509804,0.04345196078431373
2007,551,06-413,0.057436619718309864,0.885943661971831,0.056633802816901405,-0.015911267605633793
2007,551,06-427,0.0358125,0.9062083333333333,0.057979166666666686,0.042689583333333336
2007,551,06-480,0.030559139784946242,0.8740322580645161,0.05240860215053765,0.06284838709677419
2007,551,06-484,0.04081176470588235,0.8557764705882352,0.07987058823529411,0.11402705882352941
2007,551,06-5247,0.065625,0.87809375,0.056218750000000005,-0.08567187499999998
2007,551,06-5306,0.017972972972972973,0.9387027027027028,0.04327027027027027,0.022083783783783784
2007,551,06-531,0.025703125,0.8501718749999999,0.092890625,0.2358640625
2007,551,06-5618,0.048875,0.7859999999999999,0.165125,0.360425
2007,551,06-562,0.029270270270270276,0.8337567567567569,0.05589189189189191,0.12997837837837842
2007,551,06-5754,0.04158064516129032,0.885274193548387,0.07314516129032256,0.08579838709677422
2007,551,06-593,0.014858823529411763,0.859835294117647,0.054705882352941174,0.1029658823529412
2007,551,06-6407,0.06050476190476189,0.7857142857142855,0.039485714285714284,-0.08306761904761904
2007,551,06-7317,0.11217647058823528,0.7930882352941178,0.03594117647058823,-0.13917549019607833
2007,551,06-8120,0.04849019607843138,0.8933137254901962,0.058176470588235295,0.007966666666666667
2007,551,06-84,0.0967920792079208,0.8176237623762378,0.04598019801980199,-0.09231683168316833
2007,551,06-969,0.04001379310344827,0.8833862068965513,0.048986206896551726,0.05229310344827585
2007,552,06-1287,0.04007692307692307,0.824903846153846,0.09653846153846152,0.18551153846153848
2007,552,06-1680,0.03610256410256411,0.9040512820512819,0.03420512820512821,-0.02672307692307692
2007,552,06-571,0.04065384615384616,0.7691923076923077,0.03626923076923077,0.005513461538461543
2007,552,06-6330,0.05473275862068965,0.8877068965517243,0.05761206896551725,-0.01892327586206896
2007,552,06-637,0.056666666666666664,0.762,0.18133333333333335,0.46621666666666667
2007,552,06-6911,0.07430645161290321,0.8306290322580646,0.06279032258064517,-0.05559354838709677
2007,552,06-7949,0.04397674418604652,0.8895581395348838,0.06655813953488371,0.060139534883720945
2008,552,06-10119,0.06552173913043478,0.8839782608695651,0.05056521739130434,-0.07933913043478262
2008,552,06-1164,0.02323809523809524,0.905595238095238,0.07119047619047618,0.13032142857142856
2008,552,06-1221,0.04407407407407407,0.9155555555555557,0.04033333333333334,-0.02414444444444445
2008,552,06-1286,0.020534883720930236,0.857860465116279,0.07511627906976745,0.2190186046511628
2008,552,06-1322,0.0227196261682243,0.7759906542056076,0.03306542056074766,0.03495607476635513
2008,552,06-1463,0.033411111111111114,0.8158333333333334,0.03971111111111112,0.036957777777777784
2008,552,06-1498,0.045285714285714276,0.7934285714285715,0.16128571428571428,0.3996142857142857
2008,552,06-1509,0.043000000000000003,0.8377,0.05263333333333334,0.027849999999999996
2008,552,06-179,0.017166666666666667,0.7676666666666666,0.04853333333333334,0.10054333333333336
2008,552,06-43,0.04700000000000001,0.9097966101694916,0.04318644067796611,-0.040032203389830504
2008,552,06-457,0.03153061224489796,0.8814897959183672,0.04614285714285714,0.05129387755102041
2008,552,06-713,0.05141860465116279,0.8645813953488374,0.08404651162790698,0.09014186046511626
2008,552,06-766,0.023225000000000003,0.895075,0.081725,0.217605
2008,552,06-8273,0.03712195121951219,0.9149024390243902,0.048024390243902454,-0.015282926829268293
2008,552,06-856,0.035185185185185194,0.8816666666666667,0.083,0.1321962962962963
2008,552,06-9130,0.025,0.8688684210526316,0.05347368421052632,0.06722631578947369
2008,552,06-984,0.022582191780821912,0.8732397260273971,0.04939041095890411,0.06839246575342467
2008,552,06-989,0.04391489361702128,0.8803404255319148,0.07574468085106384,0.14616382978723405
2008,552,07-110,0.0654864864864865,0.8624864864864864,0.07213513513513514,0.08582972972972974
2008,552,07-212,0.049457446808510656,0.8252659574468084,0.06142553191489362,0.031407446808510646
2008,553,06-1005,0.04130769230769231,0.8935769230769229,0.06511538461538462,0.06853461538461536
2008,553,06-1082,0.04683333333333334,0.8861666666666667,0.06697619047619047,0.01750000000000001
2008,553,06-11429,0.10550943396226416,0.7349622641509433,0.027471698113207543,-0.2644716981132076
2008,553,06-11543,0.09602564102564103,0.8549743589743588,0.04897435897435898,-0.19659487179487178
2008,553,06-11612,0.048424242424242425,0.8688787878787877,0.08266666666666667,0.09713939393939393
2008,553,06-1195,0.047114427860696494,0.7976069651741293,0.045810945273631845,-0.02940099502487562
2008,553,06-1204,0.034438356164383566,0.898095890410959,0.0674109589041096,0.06835753424657534
2008,553,06-1321,0.020729166666666663,0.7682291666666666,0.02355208333333333,-0.010415624999999996
2008,553,06-1413,0.0216,0.8491714285714285,0.04352857142857143,0.11851428571428571
2008,553,06-1431,0.02425862068965517,0.7248965517241379,0.043948275862068974,0.02592758620689656
2008,553,06-1456,0.025281553398058255,0.5766699029126214,0.029116504854368938,-0.004603883495145633
2008,553,06-1646,0.07071641791044776,0.7378059701492536,0.04223880597014926,-0.11231641791044779
2008,553,06-1666,0.053483870967741945,0.8000887096774193,0.06579032258064516,0.01591532258064516
2008,553,06-1717,0.01877358490566038,0.7315660377358489,0.06098113207547171,0.13510377358490566
2008,553,06-666,0.036196721311475416,0.8462131147540982,0.05201639344262295,0.05387377049180328
2008,553,06-694,0.03862500000000001,0.8443392857142855,0.045625000000000006,0.04203035714285715
2008,553,06-7517,0.0447741935483871,0.8237741935483869,0.06690322580645162,0.07106774193548389
2008,553,06-937,0.041047619047619055,0.913920634920635,0.045015873015873016,-0.01058253968253969
2008,553,07-21,0.06672058823529413,0.8596029411764707,0.0736764705882353,-0.0027955882352941226
2008,553,07-210,0.07216666666666667,0.7647291666666667,0.03808333333333334,-0.16729791666666663
2008,553,07-214,0.03346031746031746,0.8194285714285714,0.0518888888888889,0.0022539682539682525
2008,553,07-308,0.052117647058823525,0.9056274509803922,0.04223529411764706,-0.02713333333333333
2008,553,07-371,0.04048484848484849,0.8935353535353537,0.06598989898989899,0.12883030303030302
2008,553,07-455,0.07073684210526317,0.8659473684210528,0.06326315789473684,-0.07880526315789474
2008,553,07-474,0.01794230769230769,0.9392115384615383,0.042826923076923075,0.042988461538461545
2008,553,07-5439,0.09532407407407406,0.8081481481481483,0.04099074074074075,-0.22073148148148145
2008,553,07-77,0.02598095238095238,0.9119809523809523,0.06204761904761906,0.11192666666666669
2008,554,06-1037,0.02683606557377049,0.8821639344262294,0.058196721311475415,0.11350491803278688
2008,554,06-1181,0.02262686567164179,0.923,0.054343283582089556,0.09286865671641789
2008,554,06-1457,0.06203508771929824,0.8957719298245614,0.042175438596491234,0.006310526315789481
2008,554,06-1505,0.02285074626865672,0.8042089552238807,0.03861194029850747,0.03308208955223881
2008,554,06-923,0.04023529411764706,0.8754901960784314,0.0842549019607843,0.17400196078431374
2008,554,06-939,0.011125,0.9382250000000001,0.05065000000000001,0.15316750000000004
2008,554,06-984,0.022582191780821912,0.8732397260273971,0.04939041095890411,0.06839246575342467
2008,554,07-208,0.04207500000000001,0.91365,0.04429999999999999,0.029657499999999993
2008,554,07-219,0.08370940170940173,0.7721794871794874,0.05863247863247864,-0.11456068376068375
2008,554,07-290,0.035800000000000005,0.9207833333333334,0.043399999999999994,-0.010736666666666669
2008,554,07-312,0.018731707317073177,0.9156097560975609,0.06558536585365854,0.12551219512195122
2008,554,07-320,0.04301234567901235,0.8326172839506175,0.050283950617283954,0.024809876543209885
2008,554,07-330,0.048387499999999986,0.8883000000000001,0.0633625,0.008756249999999998
2008,554,07-343,0.14014035087719298,0.8329298245614032,0.026929824561403512,-0.3687868421052632
2008,554,07-411,0.03563636363636364,0.8853749999999999,0.05629545454545455,0.053686363636363636
2008,554,07-440,0.0473030303030303,0.8734696969696969,0.048909090909090916,-0.014760606060606057
2008,554,07-552,0.030260869565217393,0.906869565217391,0.06286956521739132,0.08440869565217392
2008,554,07-6053,0.04577551020408163,0.9167142857142857,0.03755102040816326,-0.060481632653061224
2008,554,07-818,0.06625641025641026,0.8396666666666665,0.09415384615384616,0.02490769230769232
2008,554,07-9267,0.06596666666666667,0.8430333333333332,0.09103333333333333,0.021023333333333342
2008,555,07-10689,0.03045,0.8145666666666667,0.03826666666666667,0.03234166666666667
2008,555,07-1223,0.035166666666666666,0.7796666666666666,0.18500000000000003,0.43344999999999995
2008,555,07-1239,0.049437499999999995,0.8795520833333335,0.07102083333333335,0.057644791666666674
2008,555,07-544,0.07984615384615384,0.8054487179487178,0.0633974358974359,-0.0686923076923077
2008,555,07-562,0.03715789473684211,0.9033157894736842,0.059526315789473684,0.02602368421052632
2008,555,08-332,0.036941176470588234,0.8861176470588236,0.07694117647058822,0.18275882352941175
2009,555,06-11206,0.152025641025641,0.7783846153846156,0.06948717948717947,-0.2851051282051283
2009,555,06-1249,0.052054054054054055,0.8905135135135135,0.05743243243243244,-0.07029189189189189
2009,555,06-1595,0.049,0.7473947368421052,0.04563157894736842,-0.012147368421052624
2009,555,07-1059,0.029530612244897964,0.8961224489795916,0.0743469387755102,0.14229387755102046
2009,555,07-1122,0.09296551724137929,0.8597241379310345,0.04727586206896552,-0.13840344827586207
2009,555,07-1125,0.025249999999999998,0.9176875000000001,0.0258125,-0.011753125
2009,555,07-463,0.0603953488372093,0.8501627906976744,0.04290697674418605,-0.10151860465116277
2009,555,07-499,0.03603636363636364,0.879509090909091,0.048072727272727274,-0.010392727272727265
2009,555,07-512,0.04709302325581395,0.8976046511627908,0.05529069767441859,0.018880232558139535
2009,555,07-513,0.049040816326530616,0.9092448979591837,0.04173469387755102,-0.009973469387755104
2009,555,07-526,0.018204545454545456,0.9166818181818183,0.06513636363636365,0.17722272727272728
2009,555,07-608,0.07389610389610389,0.7692597402597405,0.039935064935064934,-0.1283792207792208
2009,555,07-610,0.04250980392156863,0.9176862745098039,0.039745098039215686,0.011478431372549022
2009,555,07-636,0.025656249999999995,0.85040625,0.09265624999999998,0.20605312500000003
2009,555,07-665,0.017364705882352942,0.9047647058823531,0.05434117647058824,0.08925882352941181
2009,555,07-6984,0.04006666666666667,0.7851,0.04146666666666667,-0.019493333333333324
2009,555,07-751,0.04620000000000001,0.8866307692307692,0.0671846153846154,0.05928153846153846
2009,555,07-772,0.08967857142857143,0.8329821428571428,0.041642857142857134,-0.19301964285714288
2009,555,07-854,0.04305882352941177,0.8205000000000002,0.04819117647058824,-0.037789705882352934
2009,555,07-869,0.0462,0.9122,0.0416,-0.022543999999999988
2009,555,07-901,0.08468831168831169,0.6618571428571429,0.045662337662337654,-0.06823896103896104
2009,555,08-5657,0.04032692307692308,0.7995384615384614,0.06394230769230769,0.029351923076923074
2009,555,08-5721,0.05425688073394494,0.8568073394495412,0.07063302752293577,0.01422844036697248
2009,556,07-1015,0.04576923076923077,0.9137142857142857,0.04047252747252749,-0.0268989010989011
2009,556,07-10374,0.05353488372093023,0.8202093023255813,0.03320930232558139,-0.07925581395348837
2009,556,07-10441,0.04399107142857143,0.6662321428571429,0.03978571428571427,-0.021097321428571424
2009,556,07-1090,0.06271666666666667,0.8643499999999998,0.03955000000000001,-0.02632333333333333
2009,556,07-1114,0.08058974358974359,0.8676153846153843,0.05174358974358974,-0.08885897435897436
2009,556,07-1209,0.07881944444444444,0.839763888888889,0.05365277777777777,-0.11519583333333332
2009,556,07-1216,0.03283333333333333,0.791,0.17616666666666667,0.45094999999999996
2009,556,07-1309,0.03723809523809524,0.8712380952380953,0.028031746031746036,-0.03613650793650792
2009,556,07-1315,0.08403571428571428,0.8491428571428571,0.06678571428571428,-0.10528214285714288
2009,556,07-1356,0.06570000000000001,0.874075,0.06022500000000001,-0.028350000000000004
2009,556,07-1372,0.021539682539682543,0.8162698412698415,0.066984126984127,0.12440952380952382
2009,556,07-1410,0.044199999999999996,0.8134727272727273,0.03321818181818181,0.005038181818181822
2009,556,07-1437,0.02130769230769231,0.8427307692307693,0.05900000000000001,0.10516153846153846
2009,556,07-1529,0.032534482758620684,0.913603448275862,0.05389655172413795,0.04000172413793106
2009,556,07-1601,0.02919148936170213,0.8640851063829786,0.06414893617021276,0.11817872340425532
2009,556,07-542,0.03917307692307692,0.8718461538461537,0.05055769230769231,0.02752115384615385
2009,556,07-543,0.03323880597014925,0.7025522388059702,0.05522388059701493,0.07152388059701492
2009,556,07-581,0.03328767123287672,0.9176301369863015,0.049068493150684935,0.06028219178082191
2009,556,07-582,0.035,0.8644999999999998,0.04335714285714286,0.006675714285714284
2009,556,07-588,0.02066666666666667,0.8401228070175436,0.06907017543859648,0.18536666666666668
2009,556,07-615,0.05283076923076924,0.8153692307692308,0.07027692307692308,0.059641538461538426
2009,556,07-689,0.021333333333333336,0.8658761904761906,0.03660952380952381,0.05549238095238096
2009,556,07-773,0.033041666666666664,0.9034583333333333,0.06347222222222221,0.12212361111111113
2009,556,07-8521,0.031,0.8584130434782609,0.023608695652173915,0.0005804347826086993
2009,556,07-9712,0.07754285714285714,0.7924285714285714,0.07300000000000002,-0.05145714285714285
2009,556,07-9995,0.09204285714285713,0.8523999999999999,0.05558571428571428,-0.16869857142857142
2009,556,08-1034,0.08451041666666664,0.8368958333333335,0.03695833333333334,-0.15535208333333334
2009,556,08-108,0.0573939393939394,0.8323030303030303,0.049666666666666665,-0.05912121212121211
2009,556,08-146,0.04065714285714286,0.7884285714285715,0.056600000000000004,0.09701714285714286
2009,556,08-192,0.08015625000000003,0.8097500000000001,0.0475625,-0.10326562500000001
2009,556,08-22,0.031360465116279074,0.7975348837209303,0.05480232558139533,0.02659767441860464
2009,556,08-267,0.03582539682539683,0.7909682539682539,0.06206349206349206,0.058463492063492065
2009,556,08-5274,0.08574509803921568,0.8641960784313725,0.0500392156862745,-0.10798039215686277
2009,556,08-598,0.080328125,0.8713437499999998,0.0483125,-0.09936718749999998
2009,556,08-660,0.024805555555555553,0.873611111111111,0.10155555555555557,0.22596111111111108
2009,556,08-681,0.045659340659340665,0.8043076923076924,0.062120879120879116,0.06482747252747252
2009,556,08-88,0.07224285714285715,0.8889142857142857,0.03884285714285715,-0.11469000000000003
2009,557,07-1428,0.053554216867469875,0.9041566265060242,0.04226506024096386,-0.043059036144578317
2009,557,07-591,0.06972500000000001,0.893975,0.036300000000000006,-0.1077525
2009,557,07-984,0.02489041095890411,0.7456917808219179,0.023917808219178084,-0.01321027397260274
2009,557,08-214,0.08044303797468352,0.883417721518987,0.03610126582278481,-0.16967468354430376
2009,557,08-289,0.046900900900900905,0.8838288288288291,0.05123423423423424,0.03644054054054053
2009,557,08-295,0.019749999999999997,0.9289999999999998,0.05123076923076923,0.09732115384615386
2009,557,08-305,0.01771428571428572,0.8996190476190478,0.034999999999999996,0.06819761904761906
2009,557,08-310,0.05225,0.7978421052631578,0.044605263157894745,0.004485526315789465
2009,557,08-322,0.049633802816901405,0.7947605633802818,0.04291549295774647,0.011773239436619716
2009,557,08-441,0.05673469387755103,0.9068979591836736,0.036367346938775504,-0.09888979591836734
2009,557,08-453,0.025685714285714287,0.8890857142857143,0.028057142857142853,-0.005552857142857146
2009,557,08-479,0.05508139534883722,0.8784186046511627,0.04322093023255814,-0.04670348837209303
2009,557,08-495,0.11370114942528735,0.6925977011494251,0.0327816091954023,-0.16925632183908046
2009,557,08-67,0.0633095238095238,0.8238809523809523,0.06519047619047617,-0.07103571428571429
2009,558,08-10495,0.12146428571428572,0.8430000000000002,0.0355,-0.21529285714285715
2009,558,08-10537,0.08786666666666666,0.8224185185185187,0.03785925925925925,-0.1519096296296295
2009,558,08-351,0.05494444444444444,0.8900277777777779,0.05502777777777778,-0.03323888888888889
2009,558,08-559,0.05810830324909746,0.8412093862815884,0.05012274368231044,-0.05988628158844765
2009,558,08-604,0.045339622641509425,0.7729999999999999,0.04957547169811321,-0.009420754716981134
2009,558,08-678,0.034762711864406784,0.8645084745762714,0.06688135593220339,0.09789152542372882
2009,558,08-992,0.050047619047619035,0.8676904761904763,0.08223809523809522,0.09473809523809522
2009,558,09-144,0.06561627906976746,0.891470930232558,0.031308139534883726,-0.08913895348837209
2009,558,09-91,0.09692771084337351,0.8696144578313253,0.033469879518072294,-0.16329156626506028
2010,558,08-205,0.042555555555555555,0.8606198830409358,0.05006432748538012,0.005826900584795331
2010,558,08-674,0.0423921568627451,0.8468823529411764,0.07150980392156865,0.15915294117647058
2010,558,08-911,0.019935483870967746,0.8899999999999998,0.04708602150537634,0.07834731182795701
